sender_id,sender_id_link,date,user goal (if supported),user goal fullfilled,user goal (not supported) ,reason for failure,details on failure / comments
ced4cc1aff614809a9e847da70fba49c,https://website-demo.rasa.com/conversations/ced4cc1aff614809a9e847da70fba49c/1543249845.9804697,26.11.2018,1 step,yes,,"Tech - intent correct, wrong action",
8a2bc20edd8e4e39b3fb49e662d47e8f,https://website-demo.rasa.com/conversations/8a2bc20edd8e4e39b3fb49e662d47e8f/1543249559.0033722,26.11.2018,1 step,no,,User - types weird stuff,
de34f86714fe4325875b24c55b12554d,https://website-demo.rasa.com/conversations/de34f86714fe4325875b24c55b12554d/1543246619.5654933,26.11.2018,1 step,yes,,Tech - intent classificationnot correct,
39fe88d4b5454e7faafc0a414cecb934,https://website-demo.rasa.com/conversations/39fe88d4b5454e7faafc0a414cecb934/1543245570.7904124,26.11.2018,chitchat,no,,User - types weird stuff,
7d2ff25e291c40d2a6d5833abd6bd5b2,https://website-demo.rasa.com/conversations/7d2ff25e291c40d2a6d5833abd6bd5b2/1543245382.9748998,26.11.2018,1 step,no,,User - left,
0e7924235b744a8f92a671e3aaf62c3c,https://website-demo.rasa.com/conversations/0e7924235b744a8f92a671e3aaf62c3c/1543244990.4844449,26.11.2018,1 step,yes,,,
2f4945611ec5456eafc9c43f3a5a19ec,https://website-demo.rasa.com/conversations/2f4945611ec5456eafc9c43f3a5a19ec/1543243872.5084145,26.11.2018,1 step,yes,,,
d5cb8eca8da84808b3120f68885621d3,https://website-demo.rasa.com/conversations/d5cb8eca8da84808b3120f68885621d3/1543241194.4102838,26.11.2018,1 step,no,,User - left,
e6385339f24944f8a24c292c222b3e14,https://website-demo.rasa.com/conversations/e6385339f24944f8a24c292c222b3e14/1543238756.471673,26.11.2018,1 step,no,,User - left,
1a9e43aadf5749baaedf3b5ccada46cf,https://website-demo.rasa.com/conversations/1a9e43aadf5749baaedf3b5ccada46cf/1543237740.689285,26.11.2018,1 step,yes,,,
b6be4b6887654f0483b9f185ad8ce193,https://website-demo.rasa.com/conversations/b6be4b6887654f0483b9f185ad8ce193/1543237032.9431014,26.11.2018,1 step,yes,,"Tech - intent correct, wrong action",
ddeb400cdede4d2795986a5e532bacc0,https://website-demo.rasa.com/conversations/ddeb400cdede4d2795986a5e532bacc0/1543236947.287287,26.11.2018,rasa_help,no,,Design - bot doesn't remember what I said / what context I am in,asks for slots but then gives response to Stack
9e010bccce1e4ae5aff01cbd03ab4578,https://website-demo.rasa.com/conversations/9e010bccce1e4ae5aff01cbd03ab4578/1543235935.1683311,26.11.2018,rasa_help,no,,Other,
e9ecc761cff04e9b9e2578c0b575614f,https://website-demo.rasa.com/conversations/e9ecc761cff04e9b9e2578c0b575614f/1543235245.464875,26.11.2018,1 step,yes,,,portuguise at the beginning
207b0767095b4cd7878e551853ce9dd6,https://website-demo.rasa.com/conversations/207b0767095b4cd7878e551853ce9dd6/1543234607.83737,26.11.2018,1 step,yes,,,nice to meet you chitchatnot supported
4764846e09df412a89db296bf7e34360,https://website-demo.rasa.com/conversations/4764846e09df412a89db296bf7e34360/1543234449.8966432,26.11.2018,1 step,yes,,Design - Bot repeats itself - other,
8a12201f561542d7ab3fa83714c0ad21,https://website-demo.rasa.com/conversations/8a12201f561542d7ab3fa83714c0ad21/1543234173.7813184,26.11.2018,1 step,no,,Tech - wrong entities extracted,"asked for IBM watson - so should have just said - sorry, I don't have support"
09120b9c2ceb4476b311d2804c352cf0,https://website-demo.rasa.com/conversations/09120b9c2ceb4476b311d2804c352cf0/1543233082.0252767,26.11.2018,1 step,yes,,,
ba496d95869d457d9956a40f1d9393b3,https://website-demo.rasa.com/conversations/ba496d95869d457d9956a40f1d9393b3/1543232724.8403952,26.11.2018,1 step,no,,Tech - intent classificationnot correct,
e3941f1c46ba45c2a15c06090032d9ba,https://website-demo.rasa.com/conversations/e3941f1c46ba45c2a15c06090032d9ba/1543232642.1329093,26.11.2018,chitchat,no,,,
f7ee04cb5ded407ca3cbfaaf1a6e6ccd,https://website-demo.rasa.com/conversations/f7ee04cb5ded407ca3cbfaaf1a6e6ccd/1543232064.6117663,26.11.2018,rasa_help,no,,Other,can I install rasa without internet connection 
6fa4940c6860441b9c697d2fce21f26f,https://website-demo.rasa.com/conversations/6fa4940c6860441b9c697d2fce21f26f/1543229461.075997,26.11.2018,1 step,no,,Tech - wrong entities extracted,
0bf96a04308746deaf57284ae1f505f6,https://website-demo.rasa.com/conversations/0bf96a04308746deaf57284ae1f505f6/1543228923.696568,26.11.2018,1 step,yes,,,
82a84b4f30154227b6ab1c74b21f3697,https://website-demo.rasa.com/conversations/82a84b4f30154227b6ab1c74b21f3697/1543228538.8116105,26.11.2018,1 step,yes,,,
3d73547690a146bc8956efa1721d830a,https://website-demo.rasa.com/conversations/3d73547690a146bc8956efa1721d830a/1543227257.7730832,26.11.2018,1 step,yes,,,
cd678203af814fe6809c5c1758578e7a,https://website-demo.rasa.com/conversations/cd678203af814fe6809c5c1758578e7a/1543221870.449936,26.11.2018,?,,,,
851219f6966a4ff68eda504e92ee1800,https://website-demo.rasa.com/conversations/851219f6966a4ff68eda504e92ee1800/1543220929.5594397,26.11.2018,1 step,no,,Tech - wrong entities extracted,
8c97cf83f2424fd0bf98106b81e29b77,https://website-demo.rasa.com/conversations/8c97cf83f2424fd0bf98106b81e29b77/1543220268.0703409,26.11.2018,1 step,no,,User - left,
eb117502087b45b4a05ab33b148315f5,https://website-demo.rasa.com/conversations/eb117502087b45b4a05ab33b148315f5/1543217719.6021156,26.11.2018,1 step,yes,,,
e534f2427a524a96b0dc633b6f738ad0,https://website-demo.rasa.com/conversations/e534f2427a524a96b0dc633b6f738ad0/1543216823.3680742,26.11.2018,1 step,yes,,,
21ee481460224b6d8b4c483e9c6f3558,https://website-demo.rasa.com/conversations/21ee481460224b6d8b4c483e9c6f3558/1543213796.8986413,26.11.2018,1 step,yes,,,how to get the source code FAQ
7755f1fa952f4694b85fd5fd4b1002b4,https://website-demo.rasa.com/conversations/7755f1fa952f4694b85fd5fd4b1002b4/1543277284.349198,26.11.2018,suggestion,,,,
adf2df92e24d4fbd9d08fe75c4f5405f,https://website-demo.rasa.com/conversations/adf2df92e24d4fbd9d08fe75c4f5405f/1543250525.5574923,26.11.2018,suggestion,,,,
4284e9640fbd4f9b9e746502bdacdc8a,https://website-demo.rasa.com/conversations/4284e9640fbd4f9b9e746502bdacdc8a/1543250009.1212962,26.11.2018,suggestion,,,,
e82e789c29da4e3a821f02b3b3313f47,https://website-demo.rasa.com/conversations/e82e789c29da4e3a821f02b3b3313f47/1543238438.6774802,26.11.2018,suggestion,,,,
5e0b0f7f1cef43a9abedc6bbcd8f7399,https://website-demo.rasa.com/conversations/5e0b0f7f1cef43a9abedc6bbcd8f7399/1543238290.1356905,26.11.2018,suggestion,,,,
def3c3ddea8e49e7870acefc71b8803f,https://website-demo.rasa.com/conversations/def3c3ddea8e49e7870acefc71b8803f/1543237716.2160532,26.11.2018,suggestion,,,,
ddf0d6a0123d4da2a073bf0ca9d08547,https://website-demo.rasa.com/conversations/ddf0d6a0123d4da2a073bf0ca9d08547/1543236548.7818217,26.11.2018,suggestion,,,,
9bdcfc353ded4a3dacb437db97c53f83,https://website-demo.rasa.com/conversations/9bdcfc353ded4a3dacb437db97c53f83/1543229022.7891054,26.11.2018,suggestion,,,,
099248bc16ea445abe4beec64b1f09f7,https://website-demo.rasa.com/conversations/099248bc16ea445abe4beec64b1f09f7/1543220654.4014776,26.11.2018,suggestion,,,,
a305867d571443b2a6e2da85690f145d,https://website-demo.rasa.com/conversations/a305867d571443b2a6e2da85690f145d/1543218814.5721323,26.11.2018,suggestion,,,,
d084f3464e1a47dc83fe007583304eee,https://website-demo.rasa.com/conversations/d084f3464e1a47dc83fe007583304eee/1543218792.1115792,26.11.2018,suggestion,,,,
bffe2263404943489c5f182df76e02eb,https://website-demo.rasa.com/conversations/bffe2263404943489c5f182df76e02eb/1543218775.92545,26.11.2018,suggestion,,,,
e9cb53d3a9de45049946ac7b23b874b8,https://website-demo.rasa.com/conversations/e9cb53d3a9de45049946ac7b23b874b8/1543274978.0343645,26.11.2018,chitchat,yes,,,
68f3b38f8c88423aba5a2b6f5733e5ea,https://website-demo.rasa.com/conversations/68f3b38f8c88423aba5a2b6f5733e5ea/1543269333.010386,26.11.2018,oos,no,,,
f12b8c1873db4fcfa5e170282cc4529f,https://website-demo.rasa.com/conversations/f12b8c1873db4fcfa5e170282cc4529f/1543267660.2700794,26.11.2018,chitchat,yes,,,
c7fc7a50438f46588b12e2e9132c3f1e,https://website-demo.rasa.com/conversations/c7fc7a50438f46588b12e2e9132c3f1e/1543267344.803691,26.11.2018,chitchat,yes,,,
db64faf0c1304b4381f2e41d33a7d50a,https://website-demo.rasa.com/conversations/db64faf0c1304b4381f2e41d33a7d50a/1543264295.826783,26.11.2018,chitchat,yes,,,
29c6131a2fac46849c93da0e664e6a4a,https://website-demo.rasa.com/conversations/29c6131a2fac46849c93da0e664e6a4a/1543262891.0977514,26.11.2018,oos,,,,how to integrate with botpress
344e44f690a8482b800d698dc1151663,https://website-demo.rasa.com/conversations/344e44f690a8482b800d698dc1151663/1543259406.0895774,26.11.2018,chitchat,no,,,
6242555cedfe47d780c02ce0f327a5df,https://website-demo.rasa.com/conversations/6242555cedfe47d780c02ce0f327a5df/1543256667.4784317,26.11.2018,chitchat,yes,,,
1b2e4c0a0d3945eb9b936b7da1057ee7,https://website-demo.rasa.com/conversations/1b2e4c0a0d3945eb9b936b7da1057ee7/1543254219.8513565,26.11.2018,chitchat,yes,,,
f8a59dd16a0b4cfa8bfaf3e3a546b00a,https://website-demo.rasa.com/conversations/f8a59dd16a0b4cfa8bfaf3e3a546b00a/1543250850.913514,26.11.2018,chitchat,yes,,,
7f06bca281be4b30b8baa86395cfc42e,https://website-demo.rasa.com/conversations/7f06bca281be4b30b8baa86395cfc42e/1543247054.5918334,26.11.2018,1 step,no,,Tech - intent classificationnot correct,
7085b3fccefa465fbe06f325da241747,https://website-demo.rasa.com/conversations/7085b3fccefa465fbe06f325da241747/1543244504.959149,26.11.2018,chitchat,no,,,
1fcde9442f784bacbe1b7d3c7eca603d,https://website-demo.rasa.com/conversations/1fcde9442f784bacbe1b7d3c7eca603d/1543243493.2651484,26.11.2018,chitchat,no,,,
1eb83efafee54007b12761660593850f,https://website-demo.rasa.com/conversations/1eb83efafee54007b12761660593850f/1543242857.2626321,26.11.2018,chitchat,no,,,
97d9f198142f4300b364df6cec3ee9c4,https://website-demo.rasa.com/conversations/97d9f198142f4300b364df6cec3ee9c4/1543242493.9928553,26.11.2018,chitchat,no,,,
4087d18832de4be5ad840e83ed5e9e2d,https://website-demo.rasa.com/conversations/4087d18832de4be5ad840e83ed5e9e2d/1543242466.5417252,26.11.2018,chitchat,no,,User - left,
a2f01eeaf8f24d19a9d98cf6cb0a81ae,https://website-demo.rasa.com/conversations/a2f01eeaf8f24d19a9d98cf6cb0a81ae/1543242276.194435,26.11.2018,chitchat,no,,User - types weird stuff,
701390c6e773448fa9b616e5caf44de8,https://website-demo.rasa.com/conversations/701390c6e773448fa9b616e5caf44de8/1543241223.4324267,26.11.2018,oos,,,,
ae81100f51e14cfb9dcb4dfb2fb1e488,https://website-demo.rasa.com/conversations/ae81100f51e14cfb9dcb4dfb2fb1e488/1543241006.2933476,26.11.2018,-,,,User - types weird stuff,
d5156c9f24c94f8abb93b2c6d3f97c68,https://website-demo.rasa.com/conversations/d5156c9f24c94f8abb93b2c6d3f97c68/1543240651.5694358,26.11.2018,chitchat,no,,,
3b24a4733c4f4a31889361fa1260ab0b,https://website-demo.rasa.com/conversations/3b24a4733c4f4a31889361fa1260ab0b/1543239954.3401873,26.11.2018,chitchat,,,,
817110817eaa49b394290737b9518a24,https://website-demo.rasa.com/conversations/817110817eaa49b394290737b9518a24/1543238613.1748154,26.11.2018,sales,no,,User - types weird stuff,
4594fd20825943288663a4a07e653c35,https://website-demo.rasa.com/conversations/4594fd20825943288663a4a07e653c35/1543238066.061722,26.11.2018,oos,,,,
7624501739e047b7bfc0f589f5fa01e4,https://website-demo.rasa.com/conversations/7624501739e047b7bfc0f589f5fa01e4/1543235325.3881023,26.11.2018,chitchat,yes,,,
a0e8c8db1f8c431ca29544c60ce17f40,https://website-demo.rasa.com/conversations/a0e8c8db1f8c431ca29544c60ce17f40/1543233301.3679302,26.11.2018,chitchat,yes,,,
3b925461d97d4aa285f8bbe480d764cf,https://website-demo.rasa.com/conversations/3b925461d97d4aa285f8bbe480d764cf/1543232960.1139264,26.11.2018,chitchat,no,,,
767c28121cd6439da94048442778cd9a,https://website-demo.rasa.com/conversations/767c28121cd6439da94048442778cd9a/1543230246.6402347,26.11.2018,rasa_help,yes,,,
0efcfe74cc1c450fa28a874887ffdf42,https://website-demo.rasa.com/conversations/0efcfe74cc1c450fa28a874887ffdf42/1543228427.4851139,26.11.2018,-,,,,
a10ba7f4874f4425ada6abce4364cb88,https://website-demo.rasa.com/conversations/a10ba7f4874f4425ada6abce4364cb88/1543226193.5056417,26.11.2018,-,,,,
968cf701cdff47fc932e0be9959766d7,https://website-demo.rasa.com/conversations/968cf701cdff47fc932e0be9959766d7/1543225933.8892596,26.11.2018,chitchat,no,,User - types weird stuff,
f121cb938fc14cf899e8cdfceaf6bf8f,https://website-demo.rasa.com/conversations/f121cb938fc14cf899e8cdfceaf6bf8f/1543225544.0783463,26.11.2018,chitchat,no,,User - types weird stuff,
9e977cb78a6d438db900f04db58b920a,https://website-demo.rasa.com/conversations/9e977cb78a6d438db900f04db58b920a/1543225456.1414723,26.11.2018,sales,no,,User - types weird stuff,
0c9172c8af734a1abb4099c1b74b37ba,https://website-demo.rasa.com/conversations/0c9172c8af734a1abb4099c1b74b37ba/1543224397.4134917,26.11.2018,-,,,,
865b754cc0284ca58c982ae20363b830,https://website-demo.rasa.com/conversations/865b754cc0284ca58c982ae20363b830/1543224295.7678916,26.11.2018,chitchat,no,,User - types weird stuff,
0791f5cbbbac4fd09b26493fa4b94140,https://website-demo.rasa.com/conversations/0791f5cbbbac4fd09b26493fa4b94140/1543223611.701615,26.11.2018,chitchat,no,,User - types weird stuff,
5046ba43896f4182a0abaa56d7a88963,https://website-demo.rasa.com/conversations/5046ba43896f4182a0abaa56d7a88963/1543221335.931062,26.11.2018,rasa_help,yes,,,
a4e5a311f5ae481a9ab68a5eaa1aa860,https://website-demo.rasa.com/conversations/a4e5a311f5ae481a9ab68a5eaa1aa860/1543220069.8387742,26.11.2018,-,,,,
80f86c14bfe44b918df999233f4fdad4,https://website-demo.rasa.com/conversations/80f86c14bfe44b918df999233f4fdad4/1543219014.6979876,26.11.2018,-,,,,
56f2f9f127444e2cbda608bc083480f7,https://website-demo.rasa.com/conversations/56f2f9f127444e2cbda608bc083480f7/1543217895.413051,26.11.2018,-,,,,
80bf2b5a9173432daf4279d6b5db9455,https://website-demo.rasa.com/conversations/80bf2b5a9173432daf4279d6b5db9455/1543217055.8763354,26.11.2018,oos,,,,
ed7b5350940b4e6092769f9c0dfde41c,https://website-demo.rasa.com/conversations/ed7b5350940b4e6092769f9c0dfde41c/1543213476.6800506,26.11.2018,-,,,,
12cb8140b3254ee596f4db7dc4a586f0,https://website-demo.rasa.com/conversations/12cb8140b3254ee596f4db7dc4a586f0/1543212702.9161336,26.11.2018,1 step,no,,Tech - intent classificationnot correct,
a172c8045f9045f789eb8ba23605942a,https://website-demo.rasa.com/conversations/a172c8045f9045f789eb8ba23605942a/1543212374.0269058,26.11.2018,1 step,no,,Tech - intent classificationnot correct,
16942b7d96674419a32ffaae2a3a4a25,https://website-demo.rasa.com/conversations/16942b7d96674419a32ffaae2a3a4a25/1543212199.5494308,26.11.2018,oos,,,,
83e33cfc72d74f2a9080ba78db263227,https://website-demo.rasa.com/conversations/83e33cfc72d74f2a9080ba78db263227/1543212173.2420387,26.11.2018,oos,,,,
cc15de625e8144cd9e851af2268fe679,https://website-demo.rasa.com/conversations/cc15de625e8144cd9e851af2268fe679/1543209495.4511666,26.11.2018,oos,,,,
e527a7be4cf24a45a491dd3b6cdfe7f0,https://website-demo.rasa.com/conversations/e527a7be4cf24a45a491dd3b6cdfe7f0/1543377462.4306436,27.11.2018,1 step,yes,,,
5d3a27050ff340169f844b5dd1da0322,https://website-demo.rasa.com/conversations/5d3a27050ff340169f844b5dd1da0322/1543369612.0054905,27.11.2018,-,,,,
6a876df894a94626ae6dc05d46ac253b,https://website-demo.rasa.com/conversations/6a876df894a94626ae6dc05d46ac253b/1543369144.7035532,27.11.2018,1 step,yes,,,
745b4915d5c845fda14621c606651405,https://website-demo.rasa.com/conversations/745b4915d5c845fda14621c606651405/1543359672.6418867,27.11.2018,1 step,no,,"Tech - intent correct, wrong action","wanted more information about core, sent him quickstart"
573ed9fbb537471b967ff5b1a3d63e55,https://website-demo.rasa.com/conversations/573ed9fbb537471b967ff5b1a3d63e55/1543358511.3065867,27.11.2018,1 step,no,,User - left,
f143fecbfc0546d593bcb206c25362af,https://website-demo.rasa.com/conversations/f143fecbfc0546d593bcb206c25362af/1543354678.4461865,27.11.2018,1 step,yes,,,
35dfb78844e443c29fcf259121ebf364,https://website-demo.rasa.com/conversations/35dfb78844e443c29fcf259121ebf364/1543353231.3233857,27.11.2018,1 step,yes,,,
8d159e7f93c843d5bc0325bc7012c894,https://website-demo.rasa.com/conversations/8d159e7f93c843d5bc0325bc7012c894/1543349686.2676582,27.11.2018,1 step,no,,"Tech - intent correct, wrong action","wanted more information about core, sent him quickstart"
e92e70d3e29d483dbb2b04fb69c141d0,https://website-demo.rasa.com/conversations/e92e70d3e29d483dbb2b04fb69c141d0/1543346100.7992988,27.11.2018,1 step,no,,Tech - switches to different user goal (unwillingly),probably after wrong intent
1397120860494880a91a0c983effc2e7,https://website-demo.rasa.com/conversations/1397120860494880a91a0c983effc2e7/1543345440.980287,27.11.2018,1 step,yes,,,
aba27ac7b5a84d93b57ddac0ea03b18e,https://website-demo.rasa.com/conversations/aba27ac7b5a84d93b57ddac0ea03b18e/1543345332.2680998,27.11.2018,1 step,no,,Tech - intent classificationnot correct,
f610ab250c7c4469a374482a015c5da8,https://website-demo.rasa.com/conversations/f610ab250c7c4469a374482a015c5da8/1543342726.5654485,27.11.2018,1 step,yes,,,
21827132bb594f9da84437414b5bc3d1,https://website-demo.rasa.com/conversations/21827132bb594f9da84437414b5bc3d1/1543341464.4631956,27.11.2018,1 step,no,,Tech - switches to different user goal (unwillingly),
51960406adaf48bbb06c2a9ce9a1aea8,https://website-demo.rasa.com/conversations/51960406adaf48bbb06c2a9ce9a1aea8/1543334443.8375928,27.11.2018,1 step,yes,do i need a large dataset,,
611bef8d94c8436bb3ab34639c3c4a63,https://website-demo.rasa.com/conversations/611bef8d94c8436bb3ab34639c3c4a63/1543333738.893415,27.11.2018,1 step,yes,"learn math, 1+1 ",,
611bef8d94c8436bb3ab34639c3c4a63,https://website-demo.rasa.com/conversations/611bef8d94c8436bb3ab34639c3c4a63/1543333738.893415,27.11.2018,sales,yes,,,
910627904d75440a96dd1b9cb6e5f07f,https://website-demo.rasa.com/conversations/910627904d75440a96dd1b9cb6e5f07f/1543332911.0918472,27.11.2018,chitchat,neutral,Do I need a machine learning component in my application?,,
6bb9b78cbf314871ade17e6683ff8254,https://website-demo.rasa.com/conversations/6bb9b78cbf314871ade17e6683ff8254/1543331264.008585,27.11.2018,1 step,no,,Tech - intent classificationnot correct,
5b546da9203f41c5b9583ebbd0b0f6d2,https://website-demo.rasa.com/conversations/5b546da9203f41c5b9583ebbd0b0f6d2/1543331164.263078,27.11.2018,1 step,neutral,,,
86ea81ed7aea40518acaeb4446b055ac,https://website-demo.rasa.com/conversations/86ea81ed7aea40518acaeb4446b055ac/1543329663.8899093,27.11.2018,1 step,no,,Tech - intent classificationnot correct,
fb06c4df58ac4e309595257a59580cd8,https://website-demo.rasa.com/conversations/fb06c4df58ac4e309595257a59580cd8/1543325025.1393259,27.11.2018,chitchat,no,"which customers do you have, is rasa open source, how do you work",Design - Bot repeats itself - fallback,
fb06c4df58ac4e309595257a59580cd8,https://website-demo.rasa.com/conversations/fb06c4df58ac4e309595257a59580cd8/1543325025.1393259,27.11.2018,1 step,neutral,do you have any banking use cases,,
9e4d2d8aaf984e4dad330c5fe1035690,https://website-demo.rasa.com/conversations/9e4d2d8aaf984e4dad330c5fe1035690/1543323786.4402423,27.11.2018,1 step,no,,"Tech - intent correct, wrong action",
d6a2e0ea362947a4947434c0f9ac6a7d,https://website-demo.rasa.com/conversations/d6a2e0ea362947a4947434c0f9ac6a7d/1543323516.640168,27.11.2018,1 step,yes,,,
f39db309bee847b49fe7003347d35cde,https://website-demo.rasa.com/conversations/f39db309bee847b49fe7003347d35cde/1543323255.9466271,27.11.2018,1 step,yes,,,that was actually very good
b005e866d34941568797b93ef7b2ace1,https://website-demo.rasa.com/conversations/b005e866d34941568797b93ef7b2ace1/1543321912.1346695,27.11.2018,oos,no,how do download nlu,Tech - intent classificationnot correct,
55cd82730f964d91a90d0a32f74cce0a,https://website-demo.rasa.com/conversations/55cd82730f964d91a90d0a32f74cce0a/1543321377.9825025,27.11.2018,oos,no,I want to know about chatbots ,Tech - switches to different user goal (unwillingly),
637434d0b0a94946bd50c8d9a73043f4,https://website-demo.rasa.com/conversations/637434d0b0a94946bd50c8d9a73043f4/1543320505.1896179,27.11.2018,1 step,yes,,,
0965cb4091774aef85734d4b6d0de315,https://website-demo.rasa.com/conversations/0965cb4091774aef85734d4b6d0de315/1543320497.6943161,27.11.2018,1 step,yes,,,
150138f93e464145b4a077cc2db66703,https://website-demo.rasa.com/conversations/150138f93e464145b4a077cc2db66703/1543312447.4141421,27.11.2018,1 step,no,,User - left,
0c8ff265ed8148e4830edf94cc992151,https://website-demo.rasa.com/conversations/0c8ff265ed8148e4830edf94cc992151/1543312259.777321,27.11.2018,1 step,neutral,,User - types weird stuff,
5cca14d56ed14870ad3a776fda9166ba,https://website-demo.rasa.com/conversations/5cca14d56ed14870ad3a776fda9166ba/1543310359.0921326,27.11.2018,1 step,no,,User - left,
864858e7e4954c2ba84ded9eea474e1a,https://website-demo.rasa.com/conversations/864858e7e4954c2ba84ded9eea474e1a/1543309479.3368237,27.11.2018,1 step,neutral,,User - types weird stuff,
ecf67ea99f56437ca8a517f7fc981783,https://website-demo.rasa.com/conversations/ecf67ea99f56437ca8a517f7fc981783/1543309134.9873695,27.11.2018,1 step,neutral,,,
7d1a79339f884cdda58548c6ed037d2e,https://website-demo.rasa.com/conversations/7d1a79339f884cdda58548c6ed037d2e/1543308407.107336,27.11.2018,1 step,no,,Tech - intent classificationnot correct,
06f5c790fd0648bf897bf613f3de93bb,https://website-demo.rasa.com/conversations/06f5c790fd0648bf897bf613f3de93bb/1543306375.525253,27.11.2018,1 step,yes,,,
a3a1ee0c071545948d457cc06b6732da,https://website-demo.rasa.com/conversations/a3a1ee0c071545948d457cc06b6732da/1543304869.737159,27.11.2018,1 step,yes,,,
6caa5e0488bc4dd2b60475ee4e4fb0f5,https://website-demo.rasa.com/conversations/6caa5e0488bc4dd2b60475ee4e4fb0f5/1543303551.6305518,27.11.2018,1 step,no,,User - left,
fdee58cd0c1c4714a060ef8d3df2f007,https://website-demo.rasa.com/conversations/fdee58cd0c1c4714a060ef8d3df2f007/1543302858.8832412,27.11.2018,1 step,no,,User - left,
b894d19547a943f4839e97ed062bda92,https://website-demo.rasa.com/conversations/b894d19547a943f4839e97ed062bda92/1543302733.8995962,27.11.2018,1 step,no,,User - left,
8c7ce1d3b2d0463cb748c7663e606d61,https://website-demo.rasa.com/conversations/8c7ce1d3b2d0463cb748c7663e606d61/1543302090.5353992,27.11.2018,1 step,no,,Tech - switches to different user goal (unwillingly),
7ce34a049c864f519a62700dcd3a72a8,https://website-demo.rasa.com/conversations/7ce34a049c864f519a62700dcd3a72a8/1543296316.8890893,27.11.2018,1 step,yes,,,
a3ded79809224dc5b7b8e072cdb45a9e,https://website-demo.rasa.com/conversations/a3ded79809224dc5b7b8e072cdb45a9e/1543295992.5394723,27.11.2018,1 step,no,can i have an tutorial for nlu,User - left,
3540fa81942d478f80b0ae84a653efd5,https://website-demo.rasa.com/conversations/3540fa81942d478f80b0ae84a653efd5/1543354707.9280355,27.11.2018,suggestion,,,,
2b0377ccea644fe883d40b36b2548a50,https://website-demo.rasa.com/conversations/2b0377ccea644fe883d40b36b2548a50/1543345076.099317,27.11.2018,suggestion,,,,
d8655ef211704160802bbfbac6d0ed98,https://website-demo.rasa.com/conversations/d8655ef211704160802bbfbac6d0ed98/1543345024.4159422,27.11.2018,suggestion,,,,
a3f14a5feed140ef91a97f8cd5fcbbbc,https://website-demo.rasa.com/conversations/a3f14a5feed140ef91a97f8cd5fcbbbc/1543342838.0824914,27.11.2018,suggestion,,,,
f6f457a64b4744f0867ecfdf9b0639a5,https://website-demo.rasa.com/conversations/f6f457a64b4744f0867ecfdf9b0639a5/1543333829.2490747,27.11.2018,suggestion,,,,
0e4ea15355a54b99a2d5f1b02fde6a93,https://website-demo.rasa.com/conversations/0e4ea15355a54b99a2d5f1b02fde6a93/1543329276.5675607,27.11.2018,suggestion,,,,
afff261a99f54beeb4ab66ecc2c65898,https://website-demo.rasa.com/conversations/afff261a99f54beeb4ab66ecc2c65898/1543326180.9649704,27.11.2018,suggestion,,,,
b68afdc546134a28845f72591062bef1,https://website-demo.rasa.com/conversations/b68afdc546134a28845f72591062bef1/1543318670.0426059,27.11.2018,suggestion,,,,
37b10f1129914193891c535a56eb4520,https://website-demo.rasa.com/conversations/37b10f1129914193891c535a56eb4520/1543315338.5140362,27.11.2018,suggestion,,,,
9c618a99605d4ba6ad5d86c4ee89a9a2,https://website-demo.rasa.com/conversations/9c618a99605d4ba6ad5d86c4ee89a9a2/1543312804.0681963,27.11.2018,suggestion,,,,
a754b2faaa87491eb266c6f8c0d63ca5,https://website-demo.rasa.com/conversations/a754b2faaa87491eb266c6f8c0d63ca5/1543312241.048057,27.11.2018,suggestion,,,,
297bdc280ea246f0964891eccfc905a7,https://website-demo.rasa.com/conversations/297bdc280ea246f0964891eccfc905a7/1543309374.2917128,27.11.2018,suggestion,,,,
298107610b264b9bab8f12818c2fec5f,https://website-demo.rasa.com/conversations/298107610b264b9bab8f12818c2fec5f/1543307976.9483373,27.11.2018,suggestion,,,,
a6b0efd5dae042efb4f1527d9a5f2fff,https://website-demo.rasa.com/conversations/a6b0efd5dae042efb4f1527d9a5f2fff/1543306692.5455947,27.11.2018,suggestion,,,,
2bcde084c26c4806b5daac777efa1a0c,https://website-demo.rasa.com/conversations/2bcde084c26c4806b5daac777efa1a0c/1543297865.0770943,27.11.2018,suggestion,,,,
d9c060bbe28d458795271eb00aafc343,https://website-demo.rasa.com/conversations/d9c060bbe28d458795271eb00aafc343/1543296306.4447017,27.11.2018,suggestion,,,,
9dc1cdcdefd34802b0e4213bbad6b6a3,https://website-demo.rasa.com/conversations/9dc1cdcdefd34802b0e4213bbad6b6a3/1543378100.2105384,27.11.2018,-,,,,
14806816b3bb4a01a3be69f557cfcf9b,https://website-demo.rasa.com/conversations/14806816b3bb4a01a3be69f557cfcf9b/1543373540.2889538,27.11.2018,sales,no,,Design - Bot repeats itself - fallback,"user feedback negative and conversationnot going well at all, butnot one obvious failure"
b5e755fbe8a642629bdd033a26b44ef0,https://website-demo.rasa.com/conversations/b5e755fbe8a642629bdd033a26b44ef0/1543373190.7465565,27.11.2018,oos,no,"When I train the bot with letters wit tilde, I get an error",Design - Bot repeats itself - whatspossible,
e048f0f2a37a4be9a74cad836772248b,https://website-demo.rasa.com/conversations/e048f0f2a37a4be9a74cad836772248b/1543367632.563662,27.11.2018,signup,no,percentage for confidence,Other,should have asked for email address again 
